Source,Target,ID
http://unicode.org/,http://unicode.org/,1
http://unicode.org/,http://unicode.org/,2
http://unicode.org/,http://unicode.org/,3
http://unicode.org/,http://unicode.org/,4
http://unicode.org/,http://unicode.org/,5
http://unicode.org/,http://unicode.org/,6
http://unicode.org/,http://unicode.org/,7
http://unicode.org/,http://unicode.org/,8
http://unicode.org/,http://unicode.org/,9
http://unicode.org/,http://unicode.org/,10
http://unicode.org/,http://unicode.org/,11
http://unicode.org/,http://unicode.org/,12
http://www.unicode.org/reports/tr35/,http://unicode.org/,13
http://cldr.unicode.org/index/process,http://unicode.org/,14
http://blog.unicode.org/2009/06/,http://unicode.org/,15
http://blog.unicode.org/2009/,http://unicode.org/,16
http://unicode.org/,http://www.unicode.org/timesens/calendar.html,17
http://unicode.org/,http://www.unicode.org/timesens/calendar.html,18
http://unicode.org/,http://www.unicode.org/timesens/calendar.html,19
http://unicode.org/,http://www.unicode.org/timesens/calendar.html,20
http://unicode.org/,http://www.unicode.org/timesens/calendar.html,21
http://www.unicode.org/timesens/calendar.html,http://www.unicode.org/timesens/calendar.html,22
http://www.unicode.org/timesens/calendar.html,http://www.unicode.org/timesens/calendar.html,23
http://www.unicode.org/timesens/calendar.html,http://www.unicode.org/timesens/calendar.html,24
http://www.unicode.org/review/,http://www.unicode.org/timesens/calendar.html,25
http://www.unicode.org/sitemap/,http://www.unicode.org/timesens/calendar.html,26
https://unicode.org/reporting.html,http://www.unicode.org/timesens/calendar.html,27
http://www.unicode.org/consortium/utc-minutes.html,http://www.unicode.org/timesens/calendar.html,28
http://www.unicode.org/L2/index.html,http://www.unicode.org/timesens/calendar.html,29
http://www.unicode.org/consortium/utc.html,http://www.unicode.org/timesens/calendar.html,30
http://www.unicode.org/consortium/utc.html,http://www.unicode.org/timesens/calendar.html,31
http://www.unicode.org/L2/meetings/utc-meetings.html,http://www.unicode.org/timesens/calendar.html,32
http://cldr.unicode.org/index/process,http://www.unicode.org/timesens/calendar.html,33
http://www.unicode.org/,http://www.unicode.org/timesens/calendar.html,34
http://www.unicode.org/,http://www.unicode.org/timesens/calendar.html,35
http://www.unicode.org/,http://www.unicode.org/timesens/calendar.html,36
http://www.unicode.org/,http://www.unicode.org/timesens/calendar.html,37
http://www.unicode.org/,http://www.unicode.org/timesens/calendar.html,38
http://www.unicode.org/reporting.html,http://www.unicode.org/timesens/calendar.html,39
http://unicode.org/emoji/,http://www.unicode.org/timesens/calendar.html,40
http://unicode.org/,http://www.unicode.org/iso15924/,41
http://www.unicode.org/iso15924/,http://www.unicode.org/iso15924/,42
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/iso15924/,43
http://www.unicode.org/faq/basic_q.html,http://www.unicode.org/iso15924/,44
http://www.unicode.org/sitemap/,http://www.unicode.org/iso15924/,45
http://www.unicode.org/policies/policies.html,http://www.unicode.org/iso15924/,46
http://www.unicode.org/iso15924/develop.html,http://www.unicode.org/iso15924/,47
http://www.unicode.org/,http://www.unicode.org/iso15924/,48
http://www.unicode.org/iso15924/codelists.html,http://www.unicode.org/iso15924/,49
http://www.unicode.org/roadmaps/,http://www.unicode.org/iso15924/,50
http://www.unicode.org/iso15924/iso15924jac.html,http://www.unicode.org/iso15924/,51
http://www.unicode.org/iso15924/iso15924form.html,http://www.unicode.org/iso15924/,52
http://www.unicode.org/faq/alpha_soup.html,http://www.unicode.org/iso15924/,53
http://unicode.org/,http://www.unicode.org/history/,54
http://www.unicode.org/history/,http://www.unicode.org/history/,55
http://www.unicode.org/history/,http://www.unicode.org/history/,56
http://www.unicode.org/history/,http://www.unicode.org/history/,57
http://www.unicode.org/history/,http://www.unicode.org/history/,58
http://www.unicode.org/sitemap/,http://www.unicode.org/history/,59
http://www.unicode.org/consortium/consort.html,http://www.unicode.org/history/,60
http://www.unicode.org/history/versionone.html,http://www.unicode.org/history/,61
http://www.unicode.org/,http://www.unicode.org/history/,62
http://www.unicode.org/history/20thceleb/20thceleb.html,http://www.unicode.org/history/,63
http://unicode.org/,http://www.unicode.org/members/index.html,64
http://www.unicode.org/consortium/utc.html,http://www.unicode.org/members/index.html,65
http://cldr.unicode.org/index/process,http://www.unicode.org/members/index.html,66
http://www.unicode.org/,http://www.unicode.org/members/index.html,67
http://unicode.org/,http://www.unicode.org/consortium/memoriam.html,68
http://www.unicode.org/acknowledgements/,http://www.unicode.org/consortium/memoriam.html,69
http://www.unicode.org/consortium/consort.html,http://www.unicode.org/consortium/memoriam.html,70
http://www.unicode.org/acknowledgements/grants.html,http://www.unicode.org/consortium/memoriam.html,71
http://blog.unicode.org/2013/,http://www.unicode.org/consortium/memoriam.html,72
http://www.unicode.org/,http://www.unicode.org/consortium/memoriam.html,73
http://blog.unicode.org/2013/03/,http://www.unicode.org/consortium/memoriam.html,74
http://unicode.org/,http://www.unicode.org/faq/,75
http://www.unicode.org/faq/,http://www.unicode.org/faq/,76
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/faq/,77
http://www.unicode.org/contacts.html,http://www.unicode.org/faq/,78
http://www.unicode.org/contacts.html,http://www.unicode.org/faq/,79
http://www.unicode.org/faq/font_keyboard.html,http://www.unicode.org/faq/,80
http://www.unicode.org/education/consortwork.html,http://www.unicode.org/faq/,81
http://www.unicode.org/faq/specifications.html,http://www.unicode.org/faq/,82
http://www.unicode.org/standard/WhatIsUnicode.html,http://www.unicode.org/faq/,83
http://www.unicode.org/casestudy/,http://www.unicode.org/faq/,84
http://www.unicode.org/faq/basic_q.html,http://www.unicode.org/faq/,85
http://www.unicode.org/faq/basic_q.html,http://www.unicode.org/faq/,86
http://www.unicode.org/ucd/,http://www.unicode.org/faq/,87
http://www.unicode.org/notes/,http://www.unicode.org/faq/,88
http://www.unicode.org/consortium/distlist.html,http://www.unicode.org/faq/,89
http://www.unicode.org/consortium/distlist.html,http://www.unicode.org/faq/,90
http://www.unicode.org/education/students.html,http://www.unicode.org/faq/,91
http://www.unicode.org/standard/tutorial-info.html,http://www.unicode.org/faq/,92
http://www.unicode.org/sitemap/,http://www.unicode.org/faq/,93
http://www.unicode.org/sitemap/,http://www.unicode.org/faq/,94
http://www.unicode.org/sitemap/,http://www.unicode.org/faq/,95
http://www.unicode.org/press/,http://www.unicode.org/faq/,96
http://www.unicode.org/search/,http://www.unicode.org/faq/,97
http://www.unicode.org/education/ngos.html,http://www.unicode.org/faq/,98
http://www.unicode.org/resources/,http://www.unicode.org/faq/,99
http://www.unicode.org/education/,http://www.unicode.org/faq/,100
http://www.unicode.org/faq/indic.html,http://www.unicode.org/faq/,101
http://www.unicode.org/consortium/newcomer.html,http://www.unicode.org/faq/,102
http://www.unicode.org/consortium/newcomer.html,http://www.unicode.org/faq/,103
http://www.unicode.org/faq/emoji_dingbats.html,http://www.unicode.org/faq/,104
http://www.unicode.org/faq/internationalization.html,http://www.unicode.org/faq/,105
http://www.unicode.org/faq/greek.html,http://www.unicode.org/faq/,106
http://www.unicode.org/faq/conversion_mapping.html,http://www.unicode.org/faq/,107
http://www.unicode.org/faq/unsup_char.html,http://www.unicode.org/faq/,108
http://www.unicode.org/faq/line_breaking.html,http://www.unicode.org/faq/,109
http://www.unicode.org/faq/punctuation_symbols.html,http://www.unicode.org/faq/,110
http://www.unicode.org/faq/char_combmark.html,http://www.unicode.org/faq/,111
http://www.unicode.org/,http://www.unicode.org/faq/,112
http://www.unicode.org/faq/languagetagging.html,http://www.unicode.org/faq/,113
http://unicode.org/consortium/distlist.html,http://www.unicode.org/faq/,114
http://unicode.org/consortium/distlist.html,http://www.unicode.org/faq/,115
http://www.unicode.org/faq/han_cjk.html,http://www.unicode.org/faq/,116
http://www.unicode.org/faq/collation.html,http://www.unicode.org/faq/,117
http://www.unicode.org/faq/compression.html,http://www.unicode.org/faq/,118
http://www.unicode.org/faq/security.html,http://www.unicode.org/faq/,119
http://www.unicode.org/announcements/books.html,http://www.unicode.org/faq/,120
http://www.unicode.org/faq/reports_process.html,http://www.unicode.org/faq/,121
http://www.unicode.org/faq/bengali.html,http://www.unicode.org/faq/,122
http://www.unicode.org/faq/unicode_web.html,http://www.unicode.org/faq/,123
http://www.unicode.org/faq/membership.html,http://www.unicode.org/faq/,124
http://www.unicode.org/faq/tamil.html,http://www.unicode.org/faq/,125
http://www.unicode.org/faq/normalization.html,http://www.unicode.org/faq/,126
http://www.unicode.org/faq/blocks_ranges.html,http://www.unicode.org/faq/,127
http://www.unicode.org/reports/tr17/,http://www.unicode.org/faq/,128
http://www.unicode.org/faq/programming.html,http://www.unicode.org/faq/,129
http://www.unicode.org/faq/unicode_iso.html,http://www.unicode.org/faq/,130
http://www.unicode.org/faq/emoji_submission.html,http://www.unicode.org/faq/,131
http://www.unicode.org/faq/char_proposal.html,http://www.unicode.org/faq/,132
http://www.unicode.org/faq/cope_change.html,http://www.unicode.org/faq/,133
http://www.unicode.org/faq/middleeast.html,http://www.unicode.org/faq/,134
http://www.unicode.org/faq/idn.html,http://www.unicode.org/faq/,135
http://www.unicode.org/faq/sdos.html,http://www.unicode.org/faq/,136
http://www.unicode.org/faq/korean.html,http://www.unicode.org/faq/,137
http://www.unicode.org/reports/tr10/,http://www.unicode.org/faq/,138
http://www.unicode.org/faq/faq_on_faqs.html,http://www.unicode.org/faq/,139
http://www.unicode.org/faq/prop_new_characters.html,http://www.unicode.org/faq/,140
http://www.unicode.org/faq/ligature_digraph.html,http://www.unicode.org/faq/,141
http://www.unicode.org/faq/casemap_charprop.html,http://www.unicode.org/faq/,142
http://www.unicode.org/faq/ucd.html,http://www.unicode.org/faq/,143
http://www.unicode.org/faq/vs.html,http://www.unicode.org/faq/,144
http://www.unicode.org/faq/bidi.html,http://www.unicode.org/faq/,145
http://www.unicode.org/faq/attribution.html,http://www.unicode.org/faq/,146
http://www.unicode.org/faq/alpha_soup.html,http://www.unicode.org/faq/,147
http://www.unicode.org/faq/private_use.html,http://www.unicode.org/faq/,148
http://www.unicode.org/faq/myanmar.html,http://www.unicode.org/faq/,149
http://www.unicode.org/faq/named_sequences.html,http://www.unicode.org/faq/,150
http://unicode.org/,http://www.unicode.org/standard/where/,151
http://www.unicode.org/standard/where/,http://www.unicode.org/standard/where/,152
http://www.unicode.org/standard/where/,http://www.unicode.org/standard/where/,153
http://www.unicode.org/standard/where/,http://www.unicode.org/standard/where/,154
http://www.unicode.org/standard/where/,http://www.unicode.org/standard/where/,155
http://www.unicode.org/standard/standard.html,http://www.unicode.org/standard/where/,156
http://www.unicode.org/standard/standard.html,http://www.unicode.org/standard/where/,157
http://www.unicode.org/education/consortwork.html,http://www.unicode.org/standard/where/,158
http://www.unicode.org/pending/proposals.html,http://www.unicode.org/standard/where/,159
http://www.unicode.org/pending/proposals.html,http://www.unicode.org/standard/where/,160
http://www.unicode.org/pending/proposals.html,http://www.unicode.org/standard/where/,161
http://www.unicode.org/alloc/Pipeline.html,http://www.unicode.org/standard/where/,162
http://www.unicode.org/faq/basic_q.html,http://www.unicode.org/standard/where/,163
http://www.unicode.org/pending/docsubmit.html,http://www.unicode.org/standard/where/,164
http://www.unicode.org/consortium/distlist.html,http://www.unicode.org/standard/where/,165
http://www.unicode.org/education/students.html,http://www.unicode.org/standard/where/,166
http://www.unicode.org/sitemap/,http://www.unicode.org/standard/where/,167
http://www.unicode.org/sitemap/,http://www.unicode.org/standard/where/,168
http://www.unicode.org/sitemap/,http://www.unicode.org/standard/where/,169
http://www.unicode.org/search/,http://www.unicode.org/standard/where/,170
http://www.unicode.org/education/ngos.html,http://www.unicode.org/standard/where/,171
http://www.unicode.org/education/,http://www.unicode.org/standard/where/,172
http://www.unicode.org/faq/indic.html,http://www.unicode.org/standard/where/,173
http://www.unicode.org/consortium/newcomer.html,http://www.unicode.org/standard/where/,174
http://www.unicode.org/faq/char_combmark.html,http://www.unicode.org/standard/where/,175
http://www.unicode.org/faq/char_combmark.html,http://www.unicode.org/standard/where/,176
http://www.unicode.org/faq/char_combmark.html,http://www.unicode.org/standard/where/,177
http://www.unicode.org/,http://www.unicode.org/standard/where/,178
http://unicode.org/consortium/distlist.html,http://www.unicode.org/standard/where/,179
http://www.unicode.org/faq/char_proposal.html,http://www.unicode.org/standard/where/,180
http://www.unicode.org/faq/ligature_digraph.html,http://www.unicode.org/standard/where/,181
http://www.unicode.org/standard/unsupported.html,http://www.unicode.org/standard/where/,182
http://www.unicode.org/pending/pending.html,http://www.unicode.org/standard/where/,183
http://unicode.org/,http://unicode.org/webscripts/logo60s2.gif,184
http://www.unicode.org/reports/tr35/,http://unicode.org/webscripts/logo60s2.gif,185
http://unicode.org/,http://blog.unicode.org/2018/03/icu-61-released.html,186
http://blog.unicode.org/2018/03/icu-61-released.html,http://blog.unicode.org/2018/03/icu-61-released.html,187
http://blog.unicode.org/2018/03/icu-61-released.html,http://blog.unicode.org/2018/03/icu-61-released.html,188
http://blog.unicode.org/2018/03/icu-61-released.html,http://blog.unicode.org/2018/03/icu-61-released.html,189
http://blog.unicode.org/2018/03/icu-61-released.html,http://blog.unicode.org/2018/03/icu-61-released.html,190
http://blog.unicode.org/2018/03/icu-61-released.html,http://blog.unicode.org/2018/03/icu-61-released.html,191
http://blog.unicode.org/2018/03/cldr-version-33-released.html,http://blog.unicode.org/2018/03/icu-61-released.html,192
http://blog.unicode.org/2018/03/cldr-version-33-released.html,http://blog.unicode.org/2018/03/icu-61-released.html,193
http://blog.unicode.org/2018/03/call-for-unicode-110-and-120-cover.html,http://blog.unicode.org/2018/03/icu-61-released.html,194
http://www.unicode.org/,http://blog.unicode.org/2018/03/icu-61-released.html,195
http://blog.unicode.org/2018/03/unicode-110-beta-review.html,http://blog.unicode.org/2018/03/icu-61-released.html,196
http://blog.unicode.org/2018/03/,http://blog.unicode.org/2018/03/icu-61-released.html,197
http://blog.unicode.org/2018/03/,http://blog.unicode.org/2018/03/icu-61-released.html,198
http://blog.unicode.org/2018/03/,http://blog.unicode.org/2018/03/icu-61-released.html,199
http://blog.unicode.org/2018/03/,http://blog.unicode.org/2018/03/icu-61-released.html,200
http://blog.unicode.org/2018/,http://blog.unicode.org/2018/03/icu-61-released.html,201
http://blog.unicode.org/2018/,http://blog.unicode.org/2018/03/icu-61-released.html,202
http://blog.unicode.org/2018/,http://blog.unicode.org/2018/03/icu-61-released.html,203
http://blog.unicode.org/2018/,http://blog.unicode.org/2018/03/icu-61-released.html,204
http://blog.unicode.org/2018/04/updating-three-specifications.html,http://blog.unicode.org/2018/03/icu-61-released.html,205
http://unicode.org/,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,206
http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,207
http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,208
http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,209
http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,210
http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,211
http://www.unicode.org/consortium/adopt-a-character.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,212
http://www.unicode.org/consortium/adopt-a-character.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,213
http://www.unicode.org/consortium/adopt-a-character.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,214
http://blog.unicode.org/2018/02/unicode-emoji-110-characters-now-final.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,215
http://blog.unicode.org/2018/02/unicode-emoji-110-characters-now-final.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,216
http://blog.unicode.org/2018/02/unicode-emoji-110-characters-now-ready.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,217
http://blog.unicode.org/2018/02/unicode-emoji-110-characters-now-ready.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,218
http://www.unicode.org/,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,219
http://blog.unicode.org/2018/02/,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,220
http://blog.unicode.org/2018/02/,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,221
http://blog.unicode.org/2018/02/,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,222
http://blog.unicode.org/2018/02/,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,223
http://blog.unicode.org/2018/,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,224
http://blog.unicode.org/2018/,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,225
http://blog.unicode.org/2018/,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,226
http://blog.unicode.org/2018/,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,227
http://unicode.org/,http://www.unicode.org/L2/L-curdoc.htm,228
http://unicode.org/,http://www.unicode.org/L2/L-curdoc.htm,229
http://www.unicode.org/L2/L-curdoc.htm,http://www.unicode.org/L2/L-curdoc.htm,230
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/L2/L-curdoc.htm,231
http://www.unicode.org/L2/L2search.html,http://www.unicode.org/L2/L-curdoc.htm,232
http://www.unicode.org/pending/docsubmit.html,http://www.unicode.org/L2/L-curdoc.htm,233
http://www.unicode.org/consortium/utc-minutes.html,http://www.unicode.org/L2/L-curdoc.htm,234
http://www.unicode.org/L2/index.html,http://www.unicode.org/L2/L-curdoc.htm,235
http://www.unicode.org/L2/index.html,http://www.unicode.org/L2/L-curdoc.htm,236
http://www.unicode.org/consortium/utc.html,http://www.unicode.org/L2/L-curdoc.htm,237
http://www.unicode.org/consortium/utc.html,http://www.unicode.org/L2/L-curdoc.htm,238
http://www.unicode.org/,http://www.unicode.org/L2/L-curdoc.htm,239
http://www.unicode.org/,http://www.unicode.org/L2/L-curdoc.htm,240
http://blog.unicode.org/2017/04/,http://www.unicode.org/L2/L-curdoc.htm,241
http://unicode.org/,http://cldr.unicode.org/,242
http://cldr.unicode.org/,http://cldr.unicode.org/,243
http://cldr.unicode.org/,http://cldr.unicode.org/,244
http://cldr.unicode.org/,http://cldr.unicode.org/,245
http://cldr.unicode.org/,http://cldr.unicode.org/,246
http://cldr.unicode.org/,http://cldr.unicode.org/,247
http://cldr.unicode.org/,http://cldr.unicode.org/,248
http://cldr.unicode.org/,http://cldr.unicode.org/,249
http://cldr.unicode.org/,http://cldr.unicode.org/,250
http://cldr.unicode.org/,http://cldr.unicode.org/,251
http://cldr.unicode.org/,http://cldr.unicode.org/,252
http://cldr.unicode.org/,http://cldr.unicode.org/,253
http://cldr.unicode.org/,http://cldr.unicode.org/,254
http://www.unicode.org/consortium/edcom.html,http://cldr.unicode.org/,255
http://www.unicode.org/consortium/edcom.html,http://cldr.unicode.org/,256
http://www.unicode.org/consortium/edcom.html,http://cldr.unicode.org/,257
http://www.unicode.org/education/consortwork.html,http://cldr.unicode.org/,258
http://www.unicode.org/education/consortwork.html,http://cldr.unicode.org/,259
http://cldr.unicode.org/index/charts,http://cldr.unicode.org/,260
http://cldr.unicode.org/index/charts,http://cldr.unicode.org/,261
http://cldr.unicode.org/index,http://cldr.unicode.org/,262
http://cldr.unicode.org/index,http://cldr.unicode.org/,263
http://www.unicode.org/pending/docsubmit.html,http://cldr.unicode.org/,264
http://www.unicode.org/pending/docsubmit.html,http://cldr.unicode.org/,265
http://cldr.unicode.org/index/survey-tool,http://cldr.unicode.org/,266
http://cldr.unicode.org/index/survey-tool,http://cldr.unicode.org/,267
http://cldr.unicode.org/index/bug-reports,http://cldr.unicode.org/,268
http://cldr.unicode.org/index/bug-reports,http://cldr.unicode.org/,269
http://www.unicode.org/consortium/distlist.html,http://cldr.unicode.org/,270
http://www.unicode.org/education/students.html,http://cldr.unicode.org/,271
http://www.unicode.org/sitemap/,http://cldr.unicode.org/,272
http://www.unicode.org/consortium/consort.html,http://cldr.unicode.org/,273
http://www.unicode.org/consortium/consort.html,http://cldr.unicode.org/,274
http://cldr.unicode.org/index/downloads,http://cldr.unicode.org/,275
http://cldr.unicode.org/index/downloads,http://cldr.unicode.org/,276
http://www.unicode.org/press/,http://cldr.unicode.org/,277
http://www.unicode.org/press/,http://cldr.unicode.org/,278
http://www.unicode.org/press/,http://cldr.unicode.org/,279
http://www.unicode.org/education/ngos.html,http://cldr.unicode.org/,280
http://www.unicode.org/education/,http://cldr.unicode.org/,281
http://www.unicode.org/consortium/newcomer.html,http://cldr.unicode.org/,282
http://www.unicode.org/faq/emoji_dingbats.html,http://cldr.unicode.org/,283
http://www.unicode.org/reports/tr35/,http://cldr.unicode.org/,284
http://www.unicode.org/reports/tr35/,http://cldr.unicode.org/,285
http://cldr.unicode.org/index/cldr-spec,http://cldr.unicode.org/,286
http://cldr.unicode.org/index/cldr-spec,http://cldr.unicode.org/,287
http://blog.unicode.org/2014/05/,http://cldr.unicode.org/,288
http://cldr.unicode.org/index/process,http://cldr.unicode.org/,289
http://cldr.unicode.org/index/process,http://cldr.unicode.org/,290
http://blog.unicode.org/2012/10/,http://cldr.unicode.org/,291
http://blog.unicode.org/2010/,http://cldr.unicode.org/,292
http://blog.unicode.org/2010/,http://cldr.unicode.org/,293
http://blog.unicode.org/2013/,http://cldr.unicode.org/,294
http://blog.unicode.org/2013/,http://cldr.unicode.org/,295
http://www.unicode.org/,http://cldr.unicode.org/,296
http://blog.unicode.org/2014/,http://cldr.unicode.org/,297
http://blog.unicode.org/2011/,http://cldr.unicode.org/,298
http://blog.unicode.org/2011/,http://cldr.unicode.org/,299
http://blog.unicode.org/2011/,http://cldr.unicode.org/,300
http://unicode.org/consortium/distlist.html,http://cldr.unicode.org/,301
http://blog.unicode.org/2016/05/,http://cldr.unicode.org/,302
http://blog.unicode.org/2016/05/,http://cldr.unicode.org/,303
http://blog.unicode.org/2012/,http://cldr.unicode.org/,304
http://blog.unicode.org/2012/,http://cldr.unicode.org/,305
http://blog.unicode.org/2012/,http://cldr.unicode.org/,306
http://blog.unicode.org/2012/,http://cldr.unicode.org/,307
http://blog.unicode.org/2012/,http://cldr.unicode.org/,308
http://blog.unicode.org/2012/,http://cldr.unicode.org/,309
http://blog.unicode.org/2017/09/,http://cldr.unicode.org/,310
http://www.unicode.org/faq/membership.html,http://cldr.unicode.org/,311
http://cldr.unicode.org/index/downloads/cldr-33,http://cldr.unicode.org/,312
http://cldr.unicode.org/index/downloads/cldr-33,http://cldr.unicode.org/,313
http://blog.unicode.org/2011/07/,http://cldr.unicode.org/,314
http://blog.unicode.org/2010/04/,http://cldr.unicode.org/,315
http://blog.unicode.org/2009/12/,http://cldr.unicode.org/,316
http://blog.unicode.org/2009/06/,http://cldr.unicode.org/,317
http://blog.unicode.org/2011/03/,http://cldr.unicode.org/,318
http://blog.unicode.org/2010/12/,http://cldr.unicode.org/,319
http://blog.unicode.org/2011/05/,http://cldr.unicode.org/,320
http://blog.unicode.org/2012/09/,http://cldr.unicode.org/,321
http://blog.unicode.org/2009/05/,http://cldr.unicode.org/,322
http://www.unicode.org/faq/ligature_digraph.html,http://cldr.unicode.org/,323
http://blog.unicode.org/2017/,http://cldr.unicode.org/,324
http://blog.unicode.org/2012/04/,http://cldr.unicode.org/,325
http://blog.unicode.org/2012/03/,http://cldr.unicode.org/,326
http://blog.unicode.org/2012/03/,http://cldr.unicode.org/,327
http://www.unicode.org/faq/casemap_charprop.html,http://cldr.unicode.org/,328
http://cldr.unicode.org/locale_faq-html,http://cldr.unicode.org/,329
http://cldr.unicode.org/locale_faq-html,http://cldr.unicode.org/,330
http://blog.unicode.org/2016/,http://cldr.unicode.org/,331
http://blog.unicode.org/2016/,http://cldr.unicode.org/,332
http://blog.unicode.org/2013/04/,http://cldr.unicode.org/,333
http://blog.unicode.org/2013/03/,http://cldr.unicode.org/,334
http://blog.unicode.org/2009/,http://cldr.unicode.org/,335
http://blog.unicode.org/2009/,http://cldr.unicode.org/,336
http://blog.unicode.org/2009/,http://cldr.unicode.org/,337
http://blog.unicode.org/2012/02/,http://cldr.unicode.org/,338
http://unicode.org/,http://www.unicode.org/consortium/edcom.html,339
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,340
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,341
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,342
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,343
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,344
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,345
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,346
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,347
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,348
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,349
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,350
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,351
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,352
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/consortium/edcom.html,353
http://www.unicode.org/consortium/consort.html,http://www.unicode.org/consortium/edcom.html,354
http://www.unicode.org/consortium/consort.html,http://www.unicode.org/consortium/edcom.html,355
http://www.unicode.org/,http://www.unicode.org/consortium/edcom.html,356
http://www.unicode.org/faq/faq_on_faqs.html,http://www.unicode.org/consortium/edcom.html,357
http://unicode.org/,http://www.unicode.org/standard/standard.html,358
http://www.unicode.org/timesens/calendar.html,http://www.unicode.org/standard/standard.html,359
http://www.unicode.org/standard/where/,http://www.unicode.org/standard/standard.html,360
http://www.unicode.org/consortium/edcom.html,http://www.unicode.org/standard/standard.html,361
http://www.unicode.org/standard/standard.html,http://www.unicode.org/standard/standard.html,362
http://www.unicode.org/L2/L2search.html,http://www.unicode.org/standard/standard.html,363
http://www.unicode.org/education/consortwork.html,http://www.unicode.org/standard/standard.html,364
http://www.unicode.org/versions/enumeratedversions.html,http://www.unicode.org/standard/standard.html,365
http://www.unicode.org/versions/enumeratedversions.html,http://www.unicode.org/standard/standard.html,366
http://www.unicode.org/standard/WhatIsUnicode.html,http://www.unicode.org/standard/standard.html,367
http://www.unicode.org/standard/WhatIsUnicode.html,http://www.unicode.org/standard/standard.html,368
http://www.unicode.org/faq/basic_q.html,http://www.unicode.org/standard/standard.html,369
http://www.unicode.org/errata/,http://www.unicode.org/standard/standard.html,370
http://www.unicode.org/reports/index.html,http://www.unicode.org/standard/standard.html,371
http://www.unicode.org/notes/,http://www.unicode.org/standard/standard.html,372
http://www.unicode.org/consortium/distlist.html,http://www.unicode.org/standard/standard.html,373
http://www.unicode.org/education/students.html,http://www.unicode.org/standard/standard.html,374
http://www.unicode.org/standard/tutorial-info.html,http://www.unicode.org/standard/standard.html,375
http://www.unicode.org/sitemap/,http://www.unicode.org/standard/standard.html,376
http://www.unicode.org/sitemap/,http://www.unicode.org/standard/standard.html,377
http://www.unicode.org/versions/index.html,http://www.unicode.org/standard/standard.html,378
http://www.unicode.org/versions/index.html,http://www.unicode.org/standard/standard.html,379
http://www.unicode.org/consortium/consort.html,http://www.unicode.org/standard/standard.html,380
http://www.unicode.org/consortium/consort.html,http://www.unicode.org/standard/standard.html,381
http://www.unicode.org/press/,http://www.unicode.org/standard/standard.html,382
