Source,Target
announcements/articles.html,announcements/AsciiBarrier.pdf
announcements/,announcements/boilerplate.html
announcements/books.html,announcements/boilerplate.html
press/,announcements/boilerplate.html
sitemap/,announcements/boilerplate.html
casestudy/,announcements/books.html
consortium/newcomer.html,announcements/books.html
education/,announcements/books.html
education/consortwork.html,announcements/books.html
education/ngos.html,announcements/books.html
education/students.html,announcements/books.html
history/,announcements/books.html
history/index.html,announcements/books.html
sitemap/,announcements/books.html
standard/tutorial-info.html,announcements/books.html
announcements/,announcements/change.html
announcements/,announcements/change.html
announcements/articles.html,announcements/DerSpiegel35.pdf
announcements/articles.html,announcements/InternationalSupport.pdf
announcements/articles.html,announcements/kissascii.pdf
announcements/,announcements/pr-3.0.html
versions/enumeratedversions.html,announcements/pr-3.0.html
announcements/,announcements/pr-3.2.html
versions/enumeratedversions.html,announcements/pr-3.2.html
announcements/,announcements/pr-4.0.html
versions/enumeratedversions.html,announcements/pr-4.0.html
announcements/,announcements/pr-4.0Book.html
versions/enumeratedversions.html,announcements/pr-4.0Book.html
versions/enumeratedversions.html,announcements/pr-4.1.html
announcements/,announcements/pr-4.1-french.html
announcements/,announcements/pr-401.html
versions/enumeratedversions.html,announcements/pr-401.html
announcements/,announcements/pr-5.0.html
versions/enumeratedversions.html,announcements/pr-5.0.html
announcements/,announcements/pr-5.0preorders.html
announcements/,announcements/pr-5.1.html
versions/enumeratedversions.html,announcements/pr-5.1.html
announcements/,announcements/pr-6.0.html
announcements/,announcements/pr-6.0-core.html
announcements/,announcements/pr-cldr.html
announcements/,announcements/pr-cldr1.1.html
announcements/,announcements/pr-cldr1.2.html
announcements/,announcements/pr-cldr1.3.html
announcements/,announcements/pr-cldr1.4.html
announcements/,announcements/pr-cldr1.4s.html
announcements/,announcements/pr-cldr1.5.html
announcements/,announcements/pr-cldr1.5s.html
announcements/,announcements/pr-cldr1.6.html
announcements/,announcements/pr-cldr1.7.html
announcements/,announcements/pr-cldr1.71.html
announcements/,announcements/pr-cldr1.72.html
announcements/,announcements/pr-cldr1.8.html
announcements/,announcements/pr-cldr1.8-fr.html
announcements/,announcements/pr-cldr19.html
announcements/,announcements/pr-cldr2.html
announcements/,announcements/pr-iuc19.html
announcements/,announcements/pr-iuc20.html
announcements/,announcements/pr-iuc21.html
announcements/,announcements/pr-iuc22.html
announcements/,announcements/pr-iuc24.html
announcements/,announcements/pr-iuc25.html
announcements/,announcements/pr-iuc29.html
announcements/,announcements/pr-iuc29-2.html
announcements/,announcements/pr-iuc29-3.html
announcements/,announcements/pr-iuc29-4.html
announcements/,announcements/pr-iuc29-5.html
announcements/,announcements/pr-iuc29-6.html
announcements/,announcements/pr-iuc29-7.html
announcements/,announcements/pr-iuc30.html
announcements/,announcements/pr-iuc30-2.html
announcements/,announcements/pr-iuc30-3.html
announcements/,announcements/pr-iuc30-4.html
announcements/,announcements/pr-iuc30-5.html
announcements/,announcements/pr-iuc30-6.html
announcements/,announcements/pr-iuc31-1.html
announcements/,announcements/pr-iuc31-2.html
announcements/,announcements/pr-iuc31-3.html
announcements/,announcements/pr-iuc32-cfp.html
announcements/,announcements/pr-iuc33-1.html
announcements/,announcements/pr-iuc34-1.html
announcements/,announcements/pr-iuc35-1.html
announcements/,announcements/pr-iuc35-2.html
announcements/,announcements/pr-sbm.html
announcements/,announcements/pr-ucd5.0.html
versions/enumeratedversions.html,announcements/pr-ucd5.0.html
announcements/,announcements/pr-udhr.html
announcements/,announcements/pr-uli.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/quotations.html,announcements/quotations.html
announcements/,announcements/quotations.html
announcements/books.html,announcements/quotations.html
history/,announcements/quotations.html
history/index.html,announcements/quotations.html
press/,announcements/quotations.html
sitemap/,announcements/quotations.html
announcements/articles.html,announcements/ToUnicode.pdf
consortium/adopt-a-character.html,applyingforgrants.html
faq/compression.html,attribution.html#AF
faq/compression.html,attribution.html#AF
faq/compression.html,attribution.html#AF
faq/ligature_digraph.html,attribution.html#AF
faq/ligature_digraph.html,attribution.html#AF
faq/ligature_digraph.html,attribution.html#AF
faq/ligature_digraph.html,attribution.html#AF
faq/ligature_digraph.html,attribution.html#AF
faq/ligature_digraph.html,attribution.html#AF
faq/line_breaking.html,attribution.html#AF
faq/line_breaking.html,attribution.html#AF
faq/line_breaking.html,attribution.html#AF
faq/normalization.html,attribution.html#AF
faq/normalization.html,attribution.html#AF
faq/normalization.html,attribution.html#AF
faq/normalization.html,attribution.html#AF
faq/normalization.html,attribution.html#AF
faq/normalization.html,attribution.html#AF
faq/programming.html,attribution.html#AF
faq/reports_process.html,attribution.html#AF
faq/security.html,attribution.html#AF
faq/security.html,attribution.html#AF
faq/security.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/utf_bom.html,attribution.html#AF
faq/vs.html,attribution.html#AF
faq/vs.html,attribution.html#AF
faq/vs.html,attribution.html#AF
faq/font_keyboard.html,attribution.html#AJ
faq/indic.html,attribution.html#AJ
faq/indic.html,attribution.html#AJ
faq/indic.html,attribution.html#AJ
faq/indic.html,attribution.html#AJ
faq/unicode_web.html,attribution.html#AP
faq/indic.html,attribution.html#CW
faq/font_keyboard.html,attribution.html#DA
faq/conversion_mapping.html,attribution.html#DB
faq/security.html,attribution.html#DE
faq/security.html,attribution.html#DE
faq/security.html,attribution.html#DE
faq/unicode_iso.html,attribution.html#EH
faq/font_keyboard.html,attribution.html#EM
faq/font_keyboard.html,attribution.html#EM
faq/greek.html,attribution.html#EM
faq/indic.html,attribution.html#EM
faq/ligature_digraph.html,attribution.html#EM
faq/tamil.html,attribution.html#EM
faq/ucd.html,attribution.html#EM
faq/han_cjk.html,attribution.html#GR
faq/han_cjk.html,attribution.html#JA
faq/han_cjk.html,attribution.html#JA
faq/ligature_digraph.html,attribution.html#JC
faq/ligature_digraph.html,attribution.html#JC
faq/ligature_digraph.html,attribution.html#JC
faq/ligature_digraph.html,attribution.html#JC
faq/normalization.html,attribution.html#JC
faq/reports_process.html,attribution.html#JDA
faq/bidi.html,attribution.html#JJ
faq/bidi.html,attribution.html#JJ
faq/font_keyboard.html,attribution.html#JJ
faq/han_cjk.html,attribution.html#JJ
faq/han_cjk.html,attribution.html#JJ
faq/han_cjk.html,attribution.html#JJ
faq/han_cjk.html,attribution.html#JJ
faq/han_cjk.html,attribution.html#JJ
faq/han_cjk.html,attribution.html#JJ
faq/han_cjk.html,attribution.html#JJ
faq/han_cjk.html,attribution.html#JJ
faq/internationalization.html,attribution.html#JJ
faq/ligature_digraph.html,attribution.html#JJ
faq/ligature_digraph.html,attribution.html#JJ
faq/ligature_digraph.html,attribution.html#JJ
faq/korean.html,attribution.html#JS
faq/korean.html,attribution.html#JS
faq/ucd.html,attribution.html#KW
faq/middleeast.html,attribution.html#LM
faq/middleeast.html,attribution.html#LM
faq/indic.html,attribution.html#MC
faq/programming.html,attribution.html#MD
faq/specifications.html,attribution.html#MD
faq/utf_bom.html,attribution.html#MD
faq/utf_bom.html,attribution.html#MD
faq/ligature_digraph.html,attribution.html#MK
faq/ligature_digraph.html,attribution.html#MK
faq/middleeast.html,attribution.html#MK
faq/collation.html,attribution.html#MS
faq/compression.html,attribution.html#MS
faq/compression.html,attribution.html#MS
faq/compression.html,attribution.html#MS
faq/programming.html,attribution.html#MS
faq/programming.html,attribution.html#MS
faq/programming.html,attribution.html#MS
faq/programming.html,attribution.html#MS
faq/programming.html,attribution.html#MS
faq/programming.html,attribution.html#MS
faq/programming.html,attribution.html#MS
faq/font_keyboard.html,attribution.html#PC
faq/ligature_digraph.html,attribution.html#PC
faq/ligature_digraph.html,attribution.html#PC
faq/font_keyboard.html,attribution.html#RC
faq/font_keyboard.html,attribution.html#RC
faq/font_keyboard.html,attribution.html#RC
faq/font_keyboard.html,attribution.html#RC
faq/font_keyboard.html,attribution.html#RC
faq/font_keyboard.html,attribution.html#RC
faq/font_keyboard.html,attribution.html#RC
faq/font_keyboard.html,attribution.html#RC
faq/han_cjk.html,attribution.html#RC
faq/collation.html,attribution.html#SO
faq/han_cjk.html,attribution.html#TO
faq/han_cjk.html,attribution.html#TO
faq/han_cjk.html,attribution.html#TO
faq/han_cjk.html,attribution.html#TO
faq/font_keyboard.html,basic_q.html
roadmaps,bmp/
casestudy/,casestudy/
casestudy/,casestudy/
casestudy/,casestudy/
casestudy/,casestudy/
casestudy/,casestudy/
casestudy/,casestudy/
announcements/articles.html,casestudy/
education/,casestudy/
education/consortwork.html,casestudy/
education/ngos.html,casestudy/
education/students.html,casestudy/
sitemap/,casestudy/
unicode.org,casestudy/
unicode.org,casestudy/
casestudy/,casestudy/cases/eBayUTF-8DBMigration.pdf
casestudy/,casestudy/cases/JustSystemsSuccessStory.pdf
casestudy/,casestudy/cases/UnicodeInEducation.pdf
education/,casestudy/cases/UnicodeInEducation.pdf
education/consortwork.html,casestudy/cases/UnicodeInEducation.pdf
education/ngos.html,casestudy/cases/UnicodeInEducation.pdf
education/students.html,casestudy/cases/UnicodeInEducation.pdf
casestudy/,casestudy/cases/UnicodeInMobilePhones.pdf
casestudy/,casestudy/cases/Yokoyama.pdf
education/,casestudy/cases/Yokoyama.pdf
education/consortwork.html,casestudy/cases/Yokoyama.pdf
education/ngos.html,casestudy/cases/Yokoyama.pdf
education/students.html,casestudy/cases/Yokoyama.pdf
L2/L2search.html,cgi-bin/GetMatchingDocs.pl?
L2/L-curdoc.htm,cgi-bin/GetMatchingDocs.pl?L2/17-072
faq/emoji_dingbats.html,cgi-bin/GetUnihanData.pl?codepoint=%E5%AD%97
faq/emoji_dingbats.html,cgi-bin/GetUnihanData.pl?codepoint=%E6%96%87
faq/emoji_dingbats.html,cgi-bin/GetUnihanData.pl?codepoint=%E7%B5%B5
charts/,charindex.html
charts/,charindex.html
charts/index.html,charindex.html
charts/index.html,charindex.html
charts/unihan.html,charindex.html
charts/,charts/
charts/,charts/
charts/,charts/
charts/,charts/
charts/,charts/
charts/charindex.html,charts/
charts/charindex.html,charts/
consortium/edcom.html,charts/
consortium/edcom.html,charts/
education/,charts/
education/consortwork.html,charts/
education/ngos.html,charts/
education/students.html,charts/
faq/basic_q.html,charts/
faq/blocks_ranges.html,charts/
faq/casemap_charprop.html,charts/
faq/vs.html,charts/
glossary/,charts/
publications/,charts/
reports/index.html,charts/
reports/tr17/,charts/
reports/tr35/,charts/
sitemap/,charts/
sitemap/,charts/
sitemap/,charts/
standard/standard.html,charts/
standard/standard.html,charts/
standard/supported.html,charts/
standard/where/,charts/
versions/latest/,charts/
versions/latest/,charts/
unicode.org,charts/
unicode.org,charts/
unicode.org,charts/
faq/font_keyboard.html,charts/About.html
wg2/,charts/About.html#iso10646
wg2/,charts/About.html#iso10646
charts/charindex.html,charts/aboutcharindex.html
faq/utf_bom.html,charts/case/
reports/tr21/charts/,charts/case/
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
charts/charindex.html,charts/charindex.html
consortium/edcom.html,charts/charindex.html
reports/tr17/,charts/charindex.html
reports/tr35/,charts/charindex.html
sitemap/,charts/charindex.html
sitemap/,charts/charindex.html
sitemap/,charts/charindex.html
standard/supported.html,charts/charindex.html
standard/where/,charts/charindex.html
standard/where/,charts/charindex.html
versions/latest/,charts/charindex.html
versions/latest/,charts/charindex.html
reports/tr10/charts/,charts/collation/
reports/tr24/charts/,charts/collation/
reports/tr35/,charts/collation/
faq/myanmar.html,charts/collation/chart_Myanmar.html
acknowledgements/,charts/fonts.html
acknowledgements/grants.html,charts/fonts.html
faq/font_keyboard.html,charts/fonts.html
faq/font_keyboard.html,charts/fonts.html
faq/font_keyboard.html,charts/fonts.html
charts/index.html,charts/index.html
charts/index.html,charts/index.html
charts/index.html,charts/index.html
charts/index.html,charts/index.html
charts/index.html,charts/index.html
charts/unihan.html,charts/index.html
emoji/,charts/index.html
sitemap/,charts/index.html
sitemap/,charts/index.html
standard/where/,charts/index.html
consortium/edcom.html,charts/nameslist/
faq/greek.html,charts/normalization/
faq/normalization.html,charts/normalization/
reports/tr15/charts/,charts/normalization/
faq/casemap_charprop.html,charts/PDF/U0080.pdf
faq/bengali.html,charts/PDF/U0980.pdf
faq/myanmar.html,charts/PDF/U1000.pdf
faq/myanmar.html,charts/PDF/UA9E0.pdf
faq/myanmar.html,charts/PDF/UAA60.pdf
versions/latest/,charts/PDF/Unicode-11.0/
versions/latest/,charts/PDF/Unicode-11.0/
versions/latest/,charts/PDF/Unicode-11.0/
versions/latest/,charts/PDF/Unicode-11.0/
charts/unihan.html,charts/unihan.html
charts/unihan.html,charts/unihan.html
charts/unihan.html,charts/unihan.html
charts/unihan.html,charts/unihan.html
publications/,charts/unihan.html
publications/,charts/unihan.html
